# 流程: per-utt WavLM-large(SV) embedding -> StandardScaler -> PCA 正交坐标 -> KMeans(k=1) -> 离群=到所属簇中心距离 >= 全局 98% 分位
# n_samples=46888 n_outliers=938 pca_dim=64 kmeans_k=1
# pca_explained_variance_ratio_sum=0.795683 dist_threshold=23.979764
utt	wav_path	dist_to_cluster_center	cluster_id	pca_0	pca_1	pca_2
44143_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/44143_020.wav	24.544394	0	-17.929699	3.582683	-2.633346
44283_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/44283_010.wav	25.488613	0	4.025726	10.334623	4.132504
44283_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/44283_020.wav	24.418087	0	-1.742094	7.237948	-1.875092
44290_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/44290_010.wav	24.638395	0	-12.922525	4.672571	-1.730394
44327_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/44327_020.wav	25.416010	0	-2.793859	3.681479	-10.229639
44337_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/44337_020.wav	25.620106	0	-17.292484	6.879138	0.279361
44352_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/44352_000.wav	26.193821	0	-19.438549	4.041883	-1.796822
44415_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/44415_010.wav	29.470152	0	-20.971233	6.448008	-2.474670
44415_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/44415_020.wav	28.768871	0	-17.040855	9.845488	-3.830839
44528_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/44528_000.wav	25.562246	0	-16.213415	3.165139	-4.606278
44528_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/44528_010.wav	26.785404	0	-18.730713	5.332535	-1.049996
44559_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/44559_020.wav	25.173834	0	-18.607822	6.985593	-1.065987
44601_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/44601_010.wav	24.629395	0	-16.841917	3.031438	-1.048976
44744_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/44744_010.wav	25.464813	0	2.469810	5.397575	6.921145
44744_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/44744_020.wav	27.469278	0	-14.033209	9.713179	-0.325224
44782_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/44782_000.wav	27.083878	0	-16.224466	5.172963	-1.494771
44782_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/44782_010.wav	24.731880	0	0.684115	9.169518	8.782297
44826_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/44826_010.wav	24.933693	0	-18.121120	7.692789	2.995096
44827_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/44827_010.wav	24.110870	0	-15.332000	4.439500	2.579337
44850_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/44850_000.wav	30.060999	0	-12.435867	6.838228	-8.706006
44850_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/44850_010.wav	27.207664	0	0.977240	4.579339	-13.015301
44850_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/44850_020.wav	26.035480	0	3.411030	4.621235	-9.685249
44884_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/44884_000.wav	26.313414	0	-2.847463	7.474622	6.818066
44884_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/44884_020.wav	24.155302	0	-14.963238	3.069179	-2.274976
44930_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/44930_010.wav	24.054310	0	-18.028027	1.520078	-1.440677
45006_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/45006_010.wav	25.586647	0	-13.453923	2.518426	3.368200
45057_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/45057_000.wav	24.781216	0	1.677600	6.502541	8.128447
45073_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/45073_010.wav	24.198215	0	-3.749158	5.097474	-5.459775
45074_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/45074_010.wav	24.339979	0	-18.475143	4.581089	-3.052082
45081_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/45081_020.wav	25.338753	0	-17.314146	4.862928	1.322049
45094_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/45094_020.wav	26.551983	0	-17.662849	6.032485	-4.118208
45113_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/45113_010.wav	24.176201	0	-17.394463	8.283500	1.542930
45169_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/45169_010.wav	25.172823	0	-16.389706	6.906554	0.965879
45169_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/45169_020.wav	24.342344	0	-16.173374	5.346175	0.554168
45245_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/45245_010.wav	24.012316	0	-16.952635	6.864094	-0.945631
45354_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/45354_000.wav	25.424259	0	-16.864735	5.971790	-1.249393
45395_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/45395_000.wav	24.246752	0	7.131762	8.204121	-2.738812
45395_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/45395_010.wav	24.585037	0	5.976639	8.968677	-5.202751
45395_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/45395_020.wav	24.120916	0	4.764309	9.729143	-1.066636
45416_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/45416_010.wav	24.455074	0	-13.897228	3.251069	-2.329274
45495_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/45495_000.wav	24.630257	0	-18.308985	5.937731	2.530724
45673_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/45673_000.wav	25.906639	0	2.009195	8.618010	-5.711037
45677_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/45677_020.wav	25.882376	0	2.499591	9.085722	-13.287550
45732_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/45732_000.wav	25.618208	0	-16.873932	0.598524	-1.426177
45759_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/45759_020.wav	26.492344	0	4.455614	0.404817	-4.384713
45776_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/45776_000.wav	27.121572	0	-0.097321	5.038684	-4.057719
46132_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/46132_020.wav	26.239563	0	-17.791553	5.661579	1.562129
46153_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/46153_000.wav	27.269899	0	-17.427031	1.396200	0.553501
46159_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/46159_010.wav	25.249533	0	-15.805882	0.942551	1.071492
46173_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/46173_010.wav	24.025494	0	-18.160259	3.762618	-0.878198
46207_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/46207_020.wav	26.877583	0	-14.853316	2.406427	1.080017
46220_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/46220_020.wav	25.345747	0	-17.191057	3.007320	-0.392678
46274_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/46274_010.wav	25.071081	0	-3.332010	2.647905	-12.100985
46356_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/46356_020.wav	24.831974	0	-15.231815	5.379770	1.368463
46360_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/46360_000.wav	24.333910	0	-0.688613	7.008113	-11.342402
46360_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/46360_010.wav	25.321590	0	0.513624	1.480233	-12.148043
46360_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/46360_020.wav	25.346752	0	-3.231921	5.411256	-12.203393
46507_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/46507_020.wav	25.273325	0	-17.234943	5.879446	-0.404354
46533_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/46533_020.wav	27.210451	0	-19.013611	0.733571	-0.425561
46638_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/46638_010.wav	27.115961	0	-1.511553	8.488155	-5.558365
46638_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/46638_020.wav	24.616718	0	-4.072731	6.580812	2.026716
46788_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/46788_000.wav	28.396818	0	2.018067	8.463784	-9.525743
46788_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/46788_010.wav	30.653131	0	-1.941215	5.560280	-7.154994
46788_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/46788_020.wav	32.490223	0	-3.357869	0.965893	-15.183572
46853_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/46853_010.wav	25.008261	0	-0.756933	4.113905	-7.488919
46867_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/46867_000.wav	25.135548	0	-15.938868	2.809374	-3.594919
46947_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/46947_000.wav	25.319769	0	3.032047	6.296578	-8.525807
46947_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/46947_010.wav	27.512167	0	3.677505	5.560277	-4.327124
46947_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/46947_020.wav	29.309336	0	1.799313	4.580934	-8.716063
47047_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/47047_000.wav	28.489531	0	0.634541	9.958633	-2.322315
47047_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/47047_010.wav	24.427677	0	5.161952	9.876808	-2.499624
47102_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/47102_020.wav	26.412502	0	-13.835388	3.895500	-5.443526
47117_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/47117_010.wav	26.332756	0	-18.680256	4.454954	0.690795
47197_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/47197_000.wav	26.345867	0	0.995401	1.530087	-6.367778
47197_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/47197_010.wav	25.513866	0	1.224630	3.057424	-2.392228
47552_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/47552_020.wav	24.465158	0	5.159725	5.345324	0.296229
47592_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/47592_020.wav	24.802546	0	-8.282971	1.799833	-5.900090
47601_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/47601_020.wav	24.286983	0	-17.112865	-0.226508	0.424903
47681_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/47681_000.wav	24.467905	0	-0.926695	4.232823	-3.114010
47687_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/47687_000.wav	25.479507	0	-3.521218	5.528202	-3.479088
47758_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/47758_020.wav	25.924433	0	3.343018	3.448174	-3.953694
47823_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/47823_000.wav	26.543303	0	-0.629698	6.985929	-7.886119
47823_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/47823_010.wav	27.154444	0	-3.189515	5.858687	-9.301301
47823_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/47823_020.wav	24.198963	0	0.684407	7.546347	-9.299090
47843_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/47843_000.wav	25.699139	0	-17.231337	4.541972	0.034837
47851_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/47851_020.wav	24.705395	0	1.327098	4.982440	-15.398191
47988_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/47988_010.wav	25.219868	0	-16.281637	4.150294	0.015847
48085_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/48085_010.wav	24.387148	0	4.041647	11.072856	9.871861
48096_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/48096_020.wav	24.241003	0	-15.744464	1.472784	1.244077
48110_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/48110_000.wav	26.627920	0	-18.019249	4.741956	-0.688836
48110_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/48110_010.wav	28.265949	0	-14.382200	-0.460512	4.626616
48197_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/48197_000.wav	24.142452	0	0.163549	8.543714	-3.063457
48247_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/48247_010.wav	24.107426	0	-1.633591	8.382696	-3.624982
48247_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/48247_020.wav	24.815304	0	-16.746895	8.549691	-2.458083
48464_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/48464_000.wav	24.479490	0	-0.749067	4.279305	-12.821618
48534_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/48534_010.wav	24.822271	0	3.685205	5.254469	-5.004360
48695_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/48695_010.wav	25.634941	0	-15.697315	3.194407	0.400037
48779_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/48779_020.wav	23.980995	0	-14.927479	2.900439	-1.768333
48922_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/48922_000.wav	25.666136	0	-18.900288	4.281589	1.568844
48933_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/48933_010.wav	27.234665	0	-17.539129	11.810753	-0.499559
48950_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/48950_010.wav	25.140848	0	-16.930946	5.200748	-2.387542
49001_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/49001_000.wav	24.513844	0	-5.372211	3.332793	-2.258885
49001_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/49001_010.wav	26.210337	0	-16.243404	3.865968	-1.686118
49150_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/49150_000.wav	27.672123	0	-18.890652	6.111206	-1.175664
49272_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/49272_000.wav	26.770996	0	-16.080563	3.991899	-3.667337
49272_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/49272_020.wav	26.222464	0	-19.470829	4.412652	-1.286816
49357_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/49357_000.wav	26.556627	0	-16.652935	6.050535	-1.513422
49357_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/49357_020.wav	24.283585	0	-14.301443	4.739304	-3.191073
49360_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/49360_020.wav	26.779173	0	-15.747520	2.683756	1.698926
49432_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/49432_000.wav	25.403725	0	-7.654444	8.601230	4.190038
49432_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/49432_020.wav	24.877748	0	-13.465652	2.329255	-5.865990
49493_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/49493_000.wav	24.115898	0	-17.381567	7.255167	1.465027
49532_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/49532_000.wav	27.280701	0	-15.602970	2.439887	-5.601562
49564_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/49564_000.wav	26.175413	0	5.912711	4.714082	-2.185241
49689_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/49689_000.wav	26.347309	0	6.463433	6.573667	0.642022
49729_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/49729_010.wav	25.177319	0	0.591951	5.711457	-12.082623
49907_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/49907_000.wav	25.116228	0	2.881763	6.721755	-4.044681
50008_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/50008_010.wav	29.205389	0	-19.526085	5.890801	-0.387397
50075_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/50075_000.wav	25.899715	0	5.465195	8.739607	-1.220543
50117_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/50117_000.wav	24.066816	0	1.515589	7.485283	-0.962498
50137_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/50137_000.wav	25.599394	0	-17.526747	6.958299	-4.381846
50137_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/50137_010.wav	24.859219	0	1.133971	1.298382	-13.802091
50137_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/50137_020.wav	24.949192	0	2.911847	7.664420	-6.850464
50284_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/50284_020.wav	24.453451	0	-16.362286	3.498172	0.346451
50295_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/50295_000.wav	26.377932	0	-17.422617	5.812324	-3.818527
50316_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/50316_020.wav	25.519588	0	-4.677022	1.670857	-11.150259
50375_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/50375_000.wav	24.053061	0	-14.314249	-0.140286	-3.312287
50375_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/50375_010.wav	26.794552	0	-3.613686	2.073969	-2.537553
50375_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/50375_020.wav	24.550430	0	-3.177186	2.977418	-10.937187
50479_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/50479_000.wav	25.125423	0	-4.758893	10.850044	6.490187
50541_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/50541_010.wav	25.510387	0	2.573374	3.379077	-9.017118
50561_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/50561_010.wav	25.107157	0	-19.885286	1.872465	2.539356
50563_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/50563_020.wav	24.990177	0	-16.550276	5.695822	-2.721954
50610_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/50610_010.wav	25.454576	0	-18.283333	5.414684	-2.349843
50666_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/50666_000.wav	24.096563	0	1.888029	4.554288	-9.741802
50666_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/50666_020.wav	23.989618	0	1.415398	3.920181	-6.713482
50805_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/50805_010.wav	24.195560	0	-4.435722	2.574664	-5.931547
50895_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/50895_000.wav	23.986834	0	-17.082455	2.116412	-3.643131
51021_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/51021_010.wav	24.998343	0	-15.495263	3.183662	0.862747
51021_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/51021_020.wav	25.032242	0	-18.042826	3.951404	1.133972
51071_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/51071_000.wav	25.471640	0	-16.449593	9.198797	-1.325479
51071_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/51071_020.wav	24.289774	0	-14.089550	6.577559	0.397105
51255_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/51255_010.wav	25.854338	0	-18.812033	3.354334	-2.845865
51273_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/51273_000.wav	32.103565	0	2.309531	8.050658	-11.437190
51273_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/51273_010.wav	27.943007	0	3.622622	8.689952	-0.340808
51273_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/51273_020.wav	25.910767	0	3.491457	6.575331	-1.498470
51292_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/51292_010.wav	25.970270	0	-17.831612	7.695456	-2.491014
51300_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/51300_000.wav	26.254141	0	-16.165573	7.210470	-1.573053
51300_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/51300_020.wav	28.027819	0	-15.692438	8.628445	-0.020435
51453_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/51453_010.wav	24.259676	0	0.656549	1.275730	8.451632
51453_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/51453_020.wav	25.320225	0	0.887217	8.197037	-6.030166
51584_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/51584_020.wav	26.547100	0	-15.180199	7.694973	0.019681
51831_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/51831_000.wav	26.597984	0	-20.473564	2.081271	-1.615232
51862_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/51862_010.wav	24.620989	0	2.748407	8.598883	-7.738013
51956_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/51956_020.wav	24.270123	0	-17.133682	4.139159	-2.359051
51990_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/51990_020.wav	24.864182	0	-18.066490	4.863649	-1.266188
52072_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/52072_000.wav	25.286293	0	-11.309054	2.401864	-1.679849
52127_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/52127_000.wav	26.804958	0	-18.342499	4.451042	-2.827841
52127_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/52127_010.wav	28.654867	0	-19.198124	4.155595	-2.232704
52131_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/52131_020.wav	24.225094	0	4.034706	4.546560	-8.504302
52453_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/52453_010.wav	25.956877	0	-17.398106	4.766191	1.989785
52549_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/52549_010.wav	24.206760	0	-15.818853	0.806676	-2.038479
52656_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/52656_010.wav	25.512632	0	-17.030037	1.392888	-1.355403
52738_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/52738_000.wav	24.246664	0	-17.727062	1.066463	1.449043
52832_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/52832_000.wav	24.523870	0	-0.487366	6.986526	-9.472775
53000_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/53000_000.wav	24.329031	0	-13.520765	5.838397	2.723492
53038_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/53038_010.wav	27.002775	0	-16.072193	5.453060	1.056621
53038_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/53038_020.wav	25.510099	0	-14.458744	4.981112	-0.415873
53160_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/53160_010.wav	27.035946	0	-12.515686	3.950492	-6.143335
53164_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/53164_010.wav	24.296238	0	-18.279732	-0.033241	2.202991
53164_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/53164_020.wav	24.140848	0	-17.114342	1.803006	2.864505
53184_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/53184_010.wav	27.703556	0	-15.399555	5.608295	-1.462571
53184_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/53184_020.wav	24.953377	0	-3.345900	3.599273	3.454872
53248_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/53248_000.wav	24.237503	0	-17.508640	6.012057	-2.199924
53268_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/53268_000.wav	25.203005	0	-16.990400	4.729790	-0.196411
53309_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/53309_010.wav	24.117037	0	-18.120018	5.561729	1.543719
53389_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/53389_000.wav	26.226824	0	-18.806725	2.111423	0.678417
53419_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/53419_010.wav	25.670254	0	-5.334033	0.270465	-3.039252
53534_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/53534_010.wav	24.486485	0	-17.154282	5.141075	-2.590932
53547_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/53547_020.wav	24.227390	0	-16.976662	5.670192	0.826952
53556_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/53556_010.wav	24.479425	0	-15.282325	4.594174	1.114273
53588_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/53588_000.wav	26.265360	0	-19.106289	3.622062	-2.979908
53625_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/53625_010.wav	26.708179	0	-15.899069	4.297976	1.611555
53625_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/53625_020.wav	26.328491	0	-18.296724	5.541020	-1.470666
53695_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/53695_010.wav	25.736851	0	-14.395438	4.353308	1.014839
53811_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/53811_010.wav	26.431362	0	-18.433067	0.793743	1.021399
53829_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/53829_000.wav	27.326260	0	-17.733063	5.703300	0.947323
53829_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/53829_020.wav	24.245378	0	-14.682583	6.376214	-1.938735
53883_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/53883_000.wav	24.279692	0	2.235585	8.430359	-11.368550
53898_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/53898_020.wav	24.385487	0	-17.238134	2.770641	-2.234107
53911_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/53911_010.wav	25.740446	0	-15.739451	5.728359	-0.462963
53989_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/53989_000.wav	25.574265	0	-12.484456	2.855989	-0.277497
53989_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/53989_010.wav	29.284660	0	-16.321943	1.404441	-0.941342
54073_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/54073_000.wav	27.962284	0	-1.271690	0.827871	-14.535391
54073_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/54073_010.wav	29.002924	0	-18.469099	7.438640	-7.772830
54098_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/54098_010.wav	24.461094	0	-15.352524	3.075340	-1.179029
54246_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/54246_000.wav	24.101328	0	-18.182865	4.960391	4.059972
54360_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/54360_010.wav	24.691950	0	-16.567226	4.089239	3.002954
54450_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/54450_020.wav	26.469692	0	-18.025343	4.426303	1.437639
54498_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/54498_020.wav	25.829329	0	-16.024914	7.888634	-2.939691
54544_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/54544_020.wav	26.627718	0	-17.509102	3.505888	-1.622271
54550_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/54550_020.wav	26.264231	0	-18.979549	1.957855	0.840493
54652_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/54652_000.wav	27.135502	0	-17.817219	5.214839	-2.673847
54652_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/54652_010.wav	24.882833	0	-14.622850	6.438786	1.944156
54699_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/54699_000.wav	26.337425	0	-16.511658	2.540404	-2.851564
54749_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/54749_010.wav	28.232460	0	1.060672	8.285528	12.305034
54749_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/54749_020.wav	24.693285	0	-14.465902	2.646445	1.198046
54771_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/54771_020.wav	24.951395	0	-2.679416	8.185034	-7.673062
54823_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/54823_000.wav	24.885790	0	-4.478830	7.225019	-5.832911
54823_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/54823_020.wav	25.882008	0	2.516326	3.715889	-10.493315
54834_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/54834_000.wav	26.441290	0	-18.677357	4.583593	1.181407
54834_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/54834_010.wav	29.392250	0	-15.253048	4.840189	1.547920
54947_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/54947_010.wav	24.002699	0	-15.377650	9.108816	-1.996646
54948_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/54948_010.wav	27.079704	0	-15.733879	4.977347	-3.046478
54948_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/54948_020.wav	29.220247	0	-16.061668	6.227651	-8.262678
54950_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/54950_020.wav	26.521366	0	-17.270031	4.421505	-4.622612
54973_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/54973_000.wav	26.130671	0	-13.982010	8.250637	1.425475
