utt	wav_path	cluster_id	dist_to_cluster_center	is_outlier	tsne_x	tsne_y
00304_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00304_000.wav	28	12.283663	0	1.453035	3.312589
00304_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00304_010.wav	28	10.942988	0	0.951390	2.997716
00304_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00304_020.wav	28	11.077078	0	1.202698	3.128421
00305_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00305_000.wav	6	13.474480	0	-14.546227	-35.173859
00305_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00305_010.wav	6	12.056936	0	-15.214011	-35.040188
00305_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00305_020.wav	22	12.467792	0	-13.396294	-30.370796
00309_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00309_000.wav	28	17.152374	0	2.343256	6.984964
00309_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00309_010.wav	28	13.336964	0	-17.122650	3.168274
00309_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00309_020.wav	8	16.763090	0	16.513420	3.298295
00310_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00310_000.wav	9	14.183260	0	-9.367877	8.357620
00310_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00310_010.wav	9	12.253201	0	-7.931652	8.102877
00310_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00310_020.wav	9	14.838517	0	-9.504154	8.322594
00311_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00311_000.wav	9	13.351360	0	-19.853493	22.239090
00311_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00311_010.wav	10	12.621570	0	-19.837519	21.165287
00311_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00311_020.wav	11	13.243025	0	-19.835636	22.418594
00316_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00316_000.wav	14	6.932065	0	-4.616471	3.377265
00316_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00316_010.wav	14	5.719216	0	-2.137502	-1.549101
00316_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00316_020.wav	14	7.229218	0	-0.790296	-1.641583
00317_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00317_000.wav	1	15.782834	0	-17.496248	-21.288744
00317_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00317_010.wav	0	14.377854	0	-16.013176	-2.355661
00317_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00317_020.wav	0	13.010257	0	-15.594486	-2.966785
00319_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00319_000.wav	3	8.835893	0	-3.337887	10.371037
00319_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00319_010.wav	0	11.256132	0	-8.386871	-5.330377
00319_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00319_020.wav	9	9.594604	0	9.535902	6.290849
00320_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00320_000.wav	23	13.140996	0	-5.459375	0.370867
00320_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00320_010.wav	28	10.057973	0	-4.994322	-0.043927
00320_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00320_020.wav	14	12.722365	0	5.988553	-2.611892
00322_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00322_000.wav	2	12.840049	0	24.540649	-7.068023
00322_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00322_010.wav	17	14.612847	0	25.621124	-7.985672
00322_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00322_020.wav	17	13.347185	0	24.789268	-7.398123
00326_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00326_000.wav	26	17.380507	0	24.162533	14.484313
00326_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00326_010.wav	26	20.219542	1	24.154854	14.485887
00326_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00326_020.wav	26	18.565510	0	5.615114	-25.969002
00329_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00329_000.wav	10	14.598163	0	17.600677	6.838503
00329_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00329_010.wav	19	13.679743	0	0.582280	-23.081022
00329_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00329_020.wav	2	14.934085	0	18.520672	6.303228
00334_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00334_000.wav	20	10.709705	0	3.204493	-17.817142
00334_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00334_010.wav	19	10.815957	0	2.134967	-17.015614
00334_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00334_020.wav	20	9.081944	0	-9.513903	-3.393031
00338_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00338_000.wav	7	8.521478	0	4.854344	39.357105
00338_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00338_010.wav	4	12.639314	0	13.407425	35.468761
00338_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00338_020.wav	4	11.438441	0	5.667001	35.307346
00339_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00339_000.wav	0	11.733471	0	-20.448856	-5.491330
00339_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00339_010.wav	0	10.205646	0	-20.625069	-4.839814
00339_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00339_020.wav	16	13.198332	0	-21.258280	-4.077519
00340_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00340_000.wav	20	9.186401	0	9.970175	-0.755694
00340_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00340_010.wav	10	10.056597	0	-12.678584	-3.034508
00340_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00340_020.wav	14	10.107358	0	-11.363457	-2.147798
00341_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00341_000.wav	10	10.869030	0	-15.709459	14.469739
00341_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00341_010.wav	10	12.039700	0	-3.781651	12.940849
00341_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00341_020.wav	8	11.198246	0	-4.524469	9.276234
00342_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00342_000.wav	8	11.737588	0	5.678190	7.787726
00342_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00342_010.wav	8	11.688947	0	5.888702	8.370771
00342_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00342_020.wav	1	12.437702	0	-14.735167	-12.988041
00350_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00350_000.wav	0	9.107202	0	-16.571213	-7.244525
00350_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00350_010.wav	22	10.001599	0	-15.564812	-31.146536
00350_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00350_020.wav	11	10.513516	0	-9.520928	19.734909
00351_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00351_000.wav	8	15.779725	0	-20.023582	-13.566501
00351_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00351_010.wav	8	12.014047	0	-12.881190	2.156724
00351_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00351_020.wav	28	17.093378	0	-20.058685	-13.568865
00352_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00352_000.wav	19	8.613014	0	0.998463	-17.872366
00352_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00352_010.wav	20	8.727456	0	1.947529	-10.996387
00352_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00352_020.wav	20	8.794837	0	1.627941	-19.923822
00354_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00354_000.wav	4	10.452592	0	6.244613	34.053658
00354_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00354_010.wav	7	11.361981	0	8.255335	38.788303
00354_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00354_020.wav	4	10.087040	0	9.106593	35.190769
00355_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00355_000.wav	23	11.796287	0	-14.644753	-17.611210
00355_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00355_010.wav	23	13.614360	0	-14.783120	-15.851656
00355_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00355_020.wav	23	14.071140	0	-14.801623	-16.261393
00357_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00357_000.wav	26	16.733116	0	-23.172863	-20.268631
00357_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00357_010.wav	26	17.918806	0	-23.173977	-20.270824
00357_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00357_020.wav	26	19.148338	1	11.372484	-7.528998
00359_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00359_000.wav	23	19.241146	1	4.714063	-14.386428
00359_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00359_010.wav	2	19.961935	1	-11.384903	0.717480
00359_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00359_020.wav	28	18.655569	0	10.483801	-1.809240
00365_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00365_000.wav	12	9.442413	0	8.652669	44.167099
00365_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00365_010.wav	31	10.497077	0	1.863689	33.789680
00365_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00365_020.wav	7	10.453538	0	7.993968	39.950504
00367_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00367_000.wav	3	10.295712	0	-1.968668	-21.491093
00367_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00367_010.wav	20	9.154847	0	1.944222	-13.093374
00367_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00367_020.wav	19	8.976927	0	-0.640449	-11.456309
00368_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00368_000.wav	17	12.718195	0	23.423306	-9.283728
00368_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00368_010.wav	17	12.757438	0	26.383835	-9.542407
00368_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00368_020.wav	5	13.599045	0	26.369829	-9.321678
00370_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00370_000.wav	11	11.824915	0	-4.205927	14.954093
00370_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00370_010.wav	2	10.642731	0	-7.273203	4.903063
00370_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00370_020.wav	10	11.827547	0	15.597265	10.884680
00376_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00376_000.wav	31	9.402084	0	10.587813	36.602634
00376_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00376_010.wav	4	11.699173	0	10.878042	34.250271
00376_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00376_020.wav	31	12.693398	0	10.798615	32.750313
00378_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00378_000.wav	7	11.350400	0	4.527386	39.995731
00378_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00378_010.wav	12	8.255073	0	10.197141	40.540146
00378_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00378_020.wav	4	13.279160	0	7.611746	34.940304
00379_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00379_000.wav	14	7.310944	0	-2.404387	6.099890
00379_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00379_010.wav	14	7.839450	0	8.407326	-4.656267
00379_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00379_020.wav	14	7.464229	0	-1.525171	3.019521
00382_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00382_000.wav	6	8.910633	0	-17.207502	-35.981609
00382_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00382_010.wav	14	8.942180	0	-7.002958	2.646154
00382_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00382_020.wav	14	7.433184	0	8.825935	5.972380
00384_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00384_000.wav	14	8.697415	0	-0.887774	-3.184582
00384_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00384_010.wav	14	6.442036	0	-0.951301	-3.382446
00384_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00384_020.wav	14	8.846748	0	-0.965933	-3.005042
00389_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00389_000.wav	14	10.553351	0	-6.613154	6.687391
00389_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00389_010.wav	10	12.840576	0	-7.623268	6.462785
00389_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00389_020.wav	20	11.657498	0	12.381999	-18.141447
00390_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00390_000.wav	1	17.427679	0	-17.114437	5.203454
00390_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00390_010.wav	28	16.089489	0	-14.861807	4.996093
00390_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00390_020.wav	9	17.587572	0	-0.883749	22.587311
00392_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00392_000.wav	16	12.319795	0	13.447085	14.899960
00392_010	/home/work_nfs22/xmren/data/kefu/90w_tokens/00392_010.wav	16	16.055590	0	13.427623	14.673347
00392_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00392_020.wav	16	11.591454	0	13.271807	14.188871
00393_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00393_000.wav	28	14.933387	0	12.390300	4.023609
00393_012	/home/work_nfs22/xmren/data/kefu/90w_tokens/00393_012.wav	9	16.950621	0	17.207083	-11.647187
00393_020	/home/work_nfs22/xmren/data/kefu/90w_tokens/00393_020.wav	9	12.805651	0	9.659622	5.000771
00399_000	/home/work_nfs22/xmren/data/kefu/90w_tokens/00399_000.wav	25	9.494837	0	5.358315	3.008248
