group_id	group_size	unique_text_count	majority_text_count	majority_text_ratio
00628	30	1	30	1.000000
00631	30	1	30	1.000000
00632	30	1	30	1.000000
00634	30	1	30	1.000000
00635	30	1	30	1.000000
00636	30	1	30	1.000000
00637	30	1	30	1.000000
00638	30	1	30	1.000000
00639	30	1	30	1.000000
00642	30	1	30	1.000000
00643	30	1	30	1.000000
00644	30	1	30	1.000000
00645	30	1	30	1.000000
00646	30	1	30	1.000000
00648	30	1	30	1.000000
00650	30	1	30	1.000000
00652	30	1	30	1.000000
00655	30	1	30	1.000000
00656	30	1	30	1.000000
00660	30	1	30	1.000000
00663	30	1	30	1.000000
00664	30	1	30	1.000000
00668	30	1	30	1.000000
00669	30	1	30	1.000000
00672	30	1	30	1.000000
00674	30	1	30	1.000000
00676	30	1	30	1.000000
00677	30	1	30	1.000000
00681	30	1	30	1.000000
00682	30	1	30	1.000000
00683	30	1	30	1.000000
00684	30	1	30	1.000000
00687	30	1	30	1.000000
00688	30	1	30	1.000000
00689	30	1	30	1.000000
00691	30	1	30	1.000000
00692	30	1	30	1.000000
00694	30	1	30	1.000000
00695	30	1	30	1.000000
00701	30	1	30	1.000000
00702	30	1	30	1.000000
00704	30	1	30	1.000000
00705	30	1	30	1.000000
00706	30	1	30	1.000000
00707	30	1	30	1.000000
00708	30	1	30	1.000000
00709	30	1	30	1.000000
00710	30	1	30	1.000000
00711	30	1	30	1.000000
00712	30	1	30	1.000000
00713	30	1	30	1.000000
00715	30	1	30	1.000000
00716	30	1	30	1.000000
00721	30	1	30	1.000000
00723	30	1	30	1.000000
00724	30	1	30	1.000000
00725	30	1	30	1.000000
00727	30	1	30	1.000000
00730	30	1	30	1.000000
00731	30	1	30	1.000000
00732	30	1	30	1.000000
00736	30	1	30	1.000000
00742	30	1	30	1.000000
00743	30	1	30	1.000000
00744	30	1	30	1.000000
00745	30	1	30	1.000000
00748	30	1	30	1.000000
00749	30	1	30	1.000000
00753	30	1	30	1.000000
00754	30	1	30	1.000000
00758	30	1	30	1.000000
00759	30	1	30	1.000000
00760	30	1	30	1.000000
00763	30	1	30	1.000000
00764	30	1	30	1.000000
00765	30	1	30	1.000000
00766	30	1	30	1.000000
00767	30	1	30	1.000000
00768	30	1	30	1.000000
00770	30	1	30	1.000000
00772	30	1	30	1.000000
00773	30	1	30	1.000000
00774	30	1	30	1.000000
00778	30	1	30	1.000000
00783	30	1	30	1.000000
00785	30	1	30	1.000000
00790	30	1	30	1.000000
00791	30	1	30	1.000000
00794	30	1	30	1.000000
00795	30	1	30	1.000000
00798	30	1	30	1.000000
00799	30	1	30	1.000000
00800	30	1	30	1.000000
00802	30	1	30	1.000000
00806	30	1	30	1.000000
00807	30	1	30	1.000000
00809	30	1	30	1.000000
00811	30	1	30	1.000000
00812	30	1	30	1.000000
00813	30	1	30	1.000000
00814	30	1	30	1.000000
00815	30	1	30	1.000000
00817	30	1	30	1.000000
00819	30	1	30	1.000000
00820	30	1	30	1.000000
00823	30	1	30	1.000000
00824	30	1	30	1.000000
00826	30	1	30	1.000000
00828	30	1	30	1.000000
00831	30	1	30	1.000000
00833	30	1	30	1.000000
