group_id	group_size	unique_text_count	majority_text_count	majority_text_ratio
04761	30	1	30	1.000000
04763	30	1	30	1.000000
04766	30	1	30	1.000000
04770	30	1	30	1.000000
04774	11	1	11	1.000000
04777	30	1	30	1.000000
04784	30	1	30	1.000000
04789	30	1	30	1.000000
04790	30	1	30	1.000000
04794	30	1	30	1.000000
04796	30	1	30	1.000000
04799	30	1	30	1.000000
04802	30	1	30	1.000000
04806	30	1	30	1.000000
04813	30	1	30	1.000000
04840	30	1	30	1.000000
04842	30	1	30	1.000000
04850	30	1	30	1.000000
04859	30	1	30	1.000000
04863	30	1	30	1.000000
04873	30	1	30	1.000000
04890	30	1	30	1.000000
04908	30	1	30	1.000000
04938	30	1	30	1.000000
04958	30	1	30	1.000000
04970	30	1	30	1.000000
04975	30	1	30	1.000000
04978	30	1	30	1.000000
04980	30	1	30	1.000000
05003	30	1	30	1.000000
05025	30	1	30	1.000000
05027	27	1	27	1.000000
05037	30	1	30	1.000000
05040	30	1	30	1.000000
05044	30	1	30	1.000000
05058	30	1	30	1.000000
05059	30	1	30	1.000000
05071	30	1	30	1.000000
05075	30	1	30	1.000000
05076	30	1	30	1.000000
05079	30	1	30	1.000000
05099	30	1	30	1.000000
05102	23	1	23	1.000000
05104	30	1	30	1.000000
05105	30	1	30	1.000000
05111	30	1	30	1.000000
05123	30	1	30	1.000000
05132	30	1	30	1.000000
05147	30	1	30	1.000000
05164	30	1	30	1.000000
05167	30	1	30	1.000000
05172	30	1	30	1.000000
05173	30	1	30	1.000000
05174	30	1	30	1.000000
05209	30	1	30	1.000000
05232	30	1	30	1.000000
05240	30	1	30	1.000000
05275	30	1	30	1.000000
05279	8	1	8	1.000000
05299	30	1	30	1.000000
05307	4	1	4	1.000000
05313	30	1	30	1.000000
05325	30	1	30	1.000000
05328	30	1	30	1.000000
05336	24	1	24	1.000000
05345	30	1	30	1.000000
05352	30	1	30	1.000000
05357	30	1	30	1.000000
05358	30	1	30	1.000000
05363	30	1	30	1.000000
05369	30	1	30	1.000000
05373	30	1	30	1.000000
05374	30	1	30	1.000000
05380	30	1	30	1.000000
05383	30	1	30	1.000000
05385	30	1	30	1.000000
05393	30	1	30	1.000000
05398	30	1	30	1.000000
05400	23	1	23	1.000000
05440	30	1	30	1.000000
05450	30	1	30	1.000000
05462	30	1	30	1.000000
05468	30	1	30	1.000000
05474	30	1	30	1.000000
05476	30	1	30	1.000000
05481	30	1	30	1.000000
05490	30	1	30	1.000000
05494	30	1	30	1.000000
05496	30	1	30	1.000000
